Delivery Date,Hour Ending,Repeated Hour Flag,REGDN,REGUP,RRS,NSPIN,CROSSBORDER
2023-01-01,00:00,N,-6.71999,2.00999,73.2,92.59999,0.0
2023-01-01,01:00,N,1.37999,1.37999,63.6,0.0,0.0
2023-01-01,02:00,N,-6.0,0.09,63.6,0.0,0.0
2023-01-01,03:00,N,-6.0,0.08,63.6,0.0,0.0
2023-01-01,04:00,N,-6.0,0.05,63.6,0.0,0.0
2023-01-01,05:00,N,-0.4,0.08,74.0,91.0,0.0
2023-01-01,06:00,N,-2.5,0.09,72.7,91.0,0.0
2023-01-01,07:00,N,-5.0,0.53,74.0,91.0,0.0
2023-01-01,08:00,N,-5.0,2.02999,74.0,91.0,0.0
2023-01-01,09:00,N,-7.0,3.1,74.0,96.29999,0.0
2023-01-01,10:00,N,-7.0,4.42999,74.0,95.0,0.0
2023-01-01,11:00,N,-7.0,6.05999,74.0,91.0,0.0
2023-01-01,12:00,N,-5.0,6.05999,74.0,91.0,0.0
2023-01-01,13:00,N,-5.0,5.67999,74.0,91.0,0.0
2023-01-01,14:00,N,0.45,17.71,74.0,91.0,0.0
2023-01-01,15:00,N,9.50999,24.10999,74.0,91.0,0.0
2023-01-01,16:00,N,36.53999,132.19999,74.59999,85.59999,0.0
2023-01-01,17:00,N,46.03,150.0,74.59999,82.5,0.0
2023-01-01,18:00,N,54.22999,150.0,74.59999,75.4,0.0
2023-01-01,19:00,N,31.0,100.0,74.59999,82.09999,0.0
2023-01-01,20:00,N,29.0,48.04999,74.59999,85.9,0.0
2023-01-01,21:00,N,44.68,44.68,74.59999,91.0,0.0
2023-01-01,22:00,N,45.96,45.96,74.59999,90.79999,0.0
2023-01-01,23:00,N,35.0,35.0,73.9,91.0,0.0
2023-01-02,00:00,N,57.90999,57.90999,64.2,108.2,0.0
2023-01-02,01:00,N,51.67,76.43,64.2,0.0,0.0
2023-01-02,02:00,N,52.85999,85.62999,64.2,0.0,0.0
2023-01-02,03:00,N,32.27,44.15999,64.2,0.0,0.0
2023-01-02,04:00,N,50.07999,50.07999,64.2,0.0,0.0
2023-01-02,05:00,N,70.73,70.73,64.2,129.09999,0.0
2023-01-02,06:00,N,43.0,102.56,74.59999,112.8,2560.32
2023-01-02,07:00,N,77.0,138.19,71.59999,113.59999,32328.8
2023-01-02,08:00,N,145.97999,145.97999,71.59999,114.0,43535.95
2023-01-02,09:00,N,125.0,147.05,71.59999,105.0,40298.05
2023-01-02,10:00,N,115.09,145.61,71.59999,105.0,38478.3
2023-01-02,11:00,N,120.0,153.5,71.59999,91.0,32366.45
2023-01-02,12:00,N,144.38,175.0,71.59999,90.0,16453.05
2023-01-02,13:00,N,143.75999,160.0,71.59999,90.0,0.0
2023-01-02,14:00,N,122.0,148.19999,71.59999,91.0,0.0
2023-01-02,15:00,N,128.0,155.34,73.2,94.2,0.0
2023-01-02,16:00,N,162.88999,162.88999,73.2,91.0,0.0
2023-01-02,17:00,N,170.0,175.00999,73.2,90.0,0.0
2023-01-02,18:00,N,174.74,189.0,73.2,78.7,0.0
2023-01-02,19:00,N,164.46,164.46,73.2,73.0,0.0
2023-01-02,20:00,N,153.0,153.0,71.59999,65.0,0.0
2023-01-02,21:00,N,128.0,141.66999,71.59999,90.0,0.0
2023-01-02,22:00,N,53.78999,131.66999,71.2,90.0,0.0
2023-01-02,23:00,N,53.78999,118.06,64.2,90.0,0.0
2023-01-03,00:00,N,78.81,114.5,61.2,81.5,0.0
2023-01-03,01:00,N,73.93,118.73999,61.2,0.0,0.0
2023-01-03,02:00,N,73.93999,108.5,61.2,0.0,0.0
2023-01-03,03:00,N,71.43999,71.43999,61.2,0.0,0.0
2023-01-03,04:00,N,72.32999,103.0,61.2,0.0,0.0
2023-01-03,05:00,N,77.14,77.14,61.2,90.0,0.0
2023-01-03,06:00,N,102.48,152.0,71.59999,103.3,0.0
2023-01-03,07:00,N,154.96,210.0,73.2,120.0,63972.7
2023-01-03,08:00,N,163.91999,210.0,73.2,111.59999,74475.5
2023-01-03,09:00,N,167.06999,199.0,73.2,102.0,81578.2
2023-01-03,10:00,N,168.56999,197.0,73.2,102.0,89116.5
2023-01-03,11:00,N,169.49,196.0,73.2,102.0,92925.4
2023-01-03,12:00,N,164.5,184.5,73.2,95.0,83559.2
2023-01-03,13:00,N,160.91,180.0,73.2,95.0,77271.4
2023-01-03,14:00,N,163.06,201.0,73.2,100.0,78031.3
2023-01-03,15:00,N,167.72999,200.0,73.2,100.0,72861.0
2023-01-03,16:00,N,166.61,196.0,73.2,100.0,74067.9
2023-01-03,17:00,N,170.72,250.0,73.2,95.59999,82292.7
2023-01-03,18:00,N,168.93,250.0,73.2,95.0,72905.7
2023-01-03,19:00,N,160.99,210.0,73.2,90.0,59704.3
2023-01-03,20:00,N,149.62,149.62,71.59999,85.0,44178.5
2023-01-03,21:00,N,131.05,131.05,71.59999,90.0,16881.7
2023-01-03,22:00,N,114.27,122.62,61.2,81.7,0.0
2023-01-03,23:00,N,93.65999,122.59999,64.2,88.0,0.0
2023-01-04,00:00,N,82.87999,105.0,64.2,80.0,0.0
2023-01-04,01:00,N,78.84,105.0,64.2,0.0,0.0
2023-01-04,02:00,N,69.93,99.73,64.2,0.0,0.0
2023-01-04,03:00,N,69.26,82.06999,64.2,0.0,0.0
2023-01-04,04:00,N,58.0,71.75,64.2,0.0,0.0
2023-01-04,05:00,N,45.0,81.73,64.2,80.29999,0.0
2023-01-04,06:00,N,112.76,112.76,71.59999,85.0,89950.75
2023-01-04,07:00,N,126.72,137.5,73.2,85.0,119539.45
2023-01-04,08:00,N,127.91,137.5,73.2,85.0,114718.2
2023-01-04,09:00,N,127.92,154.34,73.2,78.4,117225.25
2023-01-04,10:00,N,121.25,154.34,73.2,79.59999,128692.78
2023-01-04,11:00,N,118.97,140.28,73.2,78.79999,122879.86
2023-01-04,12:00,N,119.92,154.0,73.2,73.7,123661.73
2023-01-04,13:00,N,135.06999,157.0,73.2,73.7,154185.97
2023-01-04,14:00,N,130.08,157.0,73.2,78.7,137364.3
2023-01-04,15:00,N,130.05,155.5,73.2,77.5,138604.05
2023-01-04,16:00,N,125.06999,145.0,73.2,77.5,121908.75
2023-01-04,17:00,N,133.44,133.44,73.2,76.4,130256.4
2023-01-04,18:00,N,125.01,145.0,73.2,76.29999,145271.15
2023-01-04,19:00,N,119.88,120.0,73.2,79.9,146758.85
2023-01-04,20:00,N,64.56,135.0,71.59999,74.59999,6694.65
2023-01-04,21:00,N,57.25999,123.48,61.2,76.09999,0.0
2023-01-04,22:00,N,37.93999,90.0,61.2,72.5,0.0
2023-01-04,23:00,N,30.82,108.0,61.2,77.0,0.0
2023-01-05,00:00,N,30.03,110.5,64.2,60.2,0.0
2023-01-05,01:00,N,28.14999,74.5,64.2,0.0,0.0
2023-01-05,02:00,N,27.68,77.01999,63.6,0.0,0.0
2023-01-05,03:00,N,27.76,74.34,63.6,0.0,0.0
2023-01-05,04:00,N,28.62999,52.5,64.2,0.0,0.0
2023-01-05,05:00,N,39.79999,39.79999,64.2,75.29999,0.0
2023-01-05,06:00,N,62.7,62.7,69.7,70.0,0.0
2023-01-05,07:00,N,85.53,111.08,71.59999,70.0,0.0
2023-01-05,08:00,N,93.54,139.0,73.2,67.5,0.0
2023-01-05,09:00,N,107.92,149.22999,73.2,54.29999,8587.7
2023-01-05,10:00,N,128.75,157.0,73.2,54.5,24866.35
2023-01-05,11:00,N,139.63999,162.91,73.2,55.0,33686.15
2023-01-05,12:00,N,139.99,150.0,73.2,53.0,21131.65
2023-01-05,13:00,N,91.0,150.0,73.2,53.0,865.1
2023-01-05,14:00,N,139.56999,149.4,73.2,54.29999,13577.85
2023-01-05,15:00,N,135.0,155.19999,73.2,55.2,0.0
2023-01-05,16:00,N,168.59,168.59,73.2,59.29999,0.0
2023-01-05,17:00,N,139.0,190.03,72.9,67.7,0.0
2023-01-05,18:00,N,135.0,190.0,72.9,63.6,0.0
2023-01-05,19:00,N,133.5,173.71,73.2,68.9,0.0
2023-01-05,20:00,N,126.0,160.05,73.2,53.7,0.0
2023-01-05,21:00,N,121.41,148.62,71.59999,54.0,0.0
2023-01-05,22:00,N,124.0,141.16999,71.59999,60.7,0.0
2023-01-05,23:00,N,100.0,127.0,66.2,56.79999,0.0
2023-01-06,00:00,N,107.20999,107.20999,66.2,50.1,14641.2
2023-01-06,01:00,N,101.09999,101.09999,61.2,0.0,0.0
2023-01-06,02:00,N,80.67,96.73,61.2,0.0,0.0
2023-01-06,03:00,N,82.34,82.34,61.2,0.0,0.0
2023-01-06,04:00,N,65.0,81.93,61.2,0.0,0.0
2023-01-06,05:00,N,60.0,98.10999,66.2,66.5,34636.8
2023-01-06,06:00,N,72.0,100.72,71.2,58.89999,8536.2
2023-01-06,07:00,N,80.0,128.3,73.2,64.2,59901.0
2023-01-06,08:00,N,99.0,135.56999,73.2,63.1,73560.6
2023-01-06,09:00,N,102.56999,126.91,73.2,55.0,64021.8
2023-01-06,10:00,N,123.17,123.17,73.2,55.0,57241.2
2023-01-06,11:00,N,116.12,116.12,73.2,55.0,38051.4
2023-01-06,12:00,N,116.83,116.83,73.2,55.0,43558.8
2023-01-06,13:00,N,106.79,106.79,73.2,51.29999,33804.0
2023-01-06,14:00,N,127.54,127.54,73.2,54.5,73609.8
2023-01-06,15:00,N,131.27,131.27,73.2,51.0,74563.2
2023-01-06,16:00,N,135.62,135.62,73.2,52.2,72853.2
2023-01-06,17:00,N,61.0,150.72,73.2,55.0,94134.6
2023-01-06,18:00,N,43.0,142.11,73.2,50.0,83878.2
2023-01-06,19:00,N,27.0,119.92,73.2,55.0,57317.4
2023-01-06,20:00,N,27.0,107.22,71.59999,45.0,41126.4
2023-01-06,21:00,N,27.0,101.02,71.59999,45.0,33780.6
2023-01-06,22:00,N,27.0,74.25,71.59999,49.7,768.6
2023-01-06,23:00,N,32.0,71.73999,61.2,45.03999,0.0
2023-01-07,00:00,N,35.0,71.67,61.2,47.0,0.0
2023-01-07,01:00,N,69.93,69.93,61.2,0.0,0.0
2023-01-07,02:00,N,69.93999,85.0,61.2,0.0,0.0
2023-01-07,03:00,N,34.14999,70.95,61.2,0.0,0.0
2023-01-07,04:00,N,25.0,73.82999,61.2,0.0,0.0
2023-01-07,05:00,N,25.0,75.26,61.2,55.0,0.0
2023-01-07,06:00,N,25.0,77.81999,71.59999,52.0,4074.16
2023-01-07,07:00,N,25.0,75.96999,71.59999,52.0,0.0
2023-01-07,08:00,N,35.53,79.98,71.59999,52.0,27508.280000000002
2023-01-07,09:00,N,30.0,97.09999,71.59999,45.0,66653.72
2023-01-07,10:00,N,30.0,90.25,71.59999,46.6,53817.08
2023-01-07,11:00,N,30.0,79.79999,71.59999,45.7,61208.68
2023-01-07,12:00,N,40.0,80.04999,71.59999,45.0,43281.52
2023-01-07,13:00,N,80.62999,80.62999,71.59999,45.0,17055.440000000002
2023-01-07,14:00,N,80.51,98.0,71.59999,45.0,14996.16
2023-01-07,15:00,N,78.93999,98.0,71.59999,49.6,61884.56
2023-01-07,16:00,N,79.93,120.0,71.59999,51.29999,83007.2
2023-01-07,17:00,N,78.68,123.0,71.59999,50.0,32542.48
2023-01-07,18:00,N,78.37999,132.0,71.59999,52.0,26924.0
2023-01-07,19:00,N,74.39,127.0,71.59999,50.0,70703.44
2023-01-07,20:00,N,66.98,97.15999,71.59999,45.0,28691.84
2023-01-07,21:00,N,59.99,97.15999,71.59999,45.0,0.0
2023-01-07,22:00,N,48.79999,85.0,68.79999,45.0,0.0
2023-01-07,23:00,N,23.37999,35.89999,60.6,45.0,0.0
2023-01-08,00:00,N,24.44,30.0,60.79999,67.0,0.0
2023-01-08,01:00,N,9.3,30.0,60.79999,0.0,43891.2
2023-01-08,02:00,N,9.09999,30.0,60.79999,0.0,37652.96
2023-01-08,03:00,N,4.16,4.16,60.79999,0.0,30734.0
2023-01-08,04:00,N,5.58,25.91,63.0,0.0,39420.8
2023-01-08,05:00,N,9.91999,33.0,63.0,68.29999,0.0
2023-01-08,06:00,N,9.01999,30.0,63.0,66.29999,41341.04
2023-01-08,07:00,N,12.0,25.91,63.0,51.0,41859.2
2023-01-08,08:00,N,27.07999,44.5,73.4,56.29999,49225.2
2023-01-08,09:00,N,29.07999,65.5,73.4,53.5,67746.88
2023-01-08,10:00,N,35.21999,85.0,73.4,46.0,64322.96
2023-01-08,11:00,N,47.0,70.0,73.4,46.0,0.0
2023-01-08,12:00,N,47.0,83.28,73.4,46.0,0.0
2023-01-08,13:00,N,48.96,90.0,73.4,45.0,0.0
2023-01-08,14:00,N,54.90999,82.0,73.4,43.39999,0.0
2023-01-08,15:00,N,63.49,82.0,73.4,45.0,0.0
2023-01-08,16:00,N,66.10999,109.5,73.4,45.5,0.0
2023-01-08,17:00,N,69.18999,109.5,73.4,45.0,0.0
2023-01-08,18:00,N,69.90999,84.0,73.4,48.89999,0.0
2023-01-08,19:00,N,65.62,84.0,73.4,45.0,0.0
2023-01-08,20:00,N,60.97999,99.0,73.4,45.0,0.0
2023-01-08,21:00,N,57.40999,117.0,71.2,45.0,0.0
2023-01-08,22:00,N,50.02,120.0,69.29999,45.0,0.0
2023-01-08,23:00,N,46.28999,115.0,60.79999,46.0,0.0
2023-01-09,00:00,N,69.04,100.0,58.1,47.0,0.0
2023-01-09,01:00,N,25.91,64.37999,58.1,0.0,0.0
2023-01-09,02:00,N,19.66,60.28,58.1,0.0,0.0
2023-01-09,03:00,N,2.5,39.40999,58.1,0.0,0.0
2023-01-09,04:00,N,10.0,47.34,58.29999,0.0,0.0
2023-01-09,05:00,N,30.0,68.98999,60.2,56.89999,4185.92
2023-01-09,06:00,N,76.5,82.70999,71.59999,59.0,30053.28
2023-01-09,07:00,N,81.71999,81.71999,71.59999,52.0,75631.04
2023-01-09,08:00,N,65.0,82.59999,73.2,52.0,94569.28
2023-01-09,09:00,N,50.0,83.0,73.2,46.0,91328.24
2023-01-09,10:00,N,35.0,82.65,73.2,43.7,73761.6
2023-01-09,11:00,N,35.0,83.04999,73.2,42.79999,74838.56
2023-01-09,12:00,N,82.92,82.92,73.2,46.0,58094.88
2023-01-09,13:00,N,82.79999,82.79999,73.2,46.0,58176.16
2023-01-09,14:00,N,82.67,149.63,73.2,52.0,64790.32
2023-01-09,15:00,N,83.03,149.28999,73.2,52.0,65399.92
2023-01-09,16:00,N,82.40999,148.0,73.2,52.0,76880.72
2023-01-09,17:00,N,81.37,127.0,73.2,52.0,72847.2
2023-01-09,18:00,N,81.23999,127.0,73.2,52.0,23205.44
2023-01-09,19:00,N,81.2,127.0,73.2,50.0,23205.44
2023-01-09,20:00,N,82.31999,82.31999,73.2,44.0,22098.0
2023-01-09,21:00,N,85.54,85.54,71.59999,43.0,8412.48
2023-01-09,22:00,N,83.84,83.84,65.59999,44.0,0.0
2023-01-09,23:00,N,80.59,125.3,60.6,46.0,0.0
2023-01-10,00:00,N,76.04999,118.0,61.2,46.0,0.0
2023-01-10,01:00,N,79.95,118.0,61.2,0.0,0.0
2023-01-10,02:00,N,78.81999,118.0,60.6,0.0,0.0
2023-01-10,03:00,N,80.06,118.0,61.2,0.0,0.0
2023-01-10,04:00,N,83.15999,118.0,61.2,0.0,0.0
2023-01-10,05:00,N,91.01999,91.01999,61.2,56.0,21942.16
2023-01-10,06:00,N,117.8,117.8,71.59999,50.0,35065.8
2023-01-10,07:00,N,117.70999,117.70999,73.2,56.0,63646.64
2023-01-10,08:00,N,99.96999,161.0,73.2,59.0,70740.48000000001
2023-01-10,09:00,N,97.45999,156.09,73.2,52.0,60055.76
2023-01-10,10:00,N,107.79,107.79,73.2,55.89999,54313.64
2023-01-10,11:00,N,118.62,118.62,73.2,52.0,42701.92
2023-01-10,12:00,N,111.8,140.06999,73.2,46.0,47238.32
2023-01-10,13:00,N,110.0,139.97,73.2,46.0,20405.0
2023-01-10,14:00,N,110.0,141.91999,73.2,48.39999,31013.879999999997
2023-01-10,15:00,N,110.5,142.41999,73.2,50.0,26380.2
2023-01-10,16:00,N,120.0,170.0,73.2,52.0,30076.2
2023-01-10,17:00,N,142.83,161.0,73.2,52.0,40209.4
2023-01-10,18:00,N,104.5,169.16999,73.2,52.0,133510.6
2023-01-10,19:00,N,95.5,149.34999,73.2,59.0,93974.6
2023-01-10,20:00,N,72.0,105.64,73.2,50.0,0.0
2023-01-10,21:00,N,64.0,142.03999,71.59999,41.0,152097.4
2023-01-10,22:00,N,65.0,105.69,71.59999,40.0,72171.6
2023-01-10,23:00,N,87.06999,87.06999,67.9,56.0,85762.0
2023-01-11,00:00,N,25.0,52.68999,61.2,51.7,29315.0
2023-01-11,01:00,N,21.5,31.85,57.89999,0.0,11330.0
2023-01-11,02:00,N,0.0,25.17,60.2,0.0,0.0
2023-01-11,03:00,N,-3.5,22.57,60.2,0.0,0.0
2023-01-11,04:00,N,-4.0,41.96,60.2,0.0,45292.5
2023-01-11,05:00,N,-2.5,65.81,71.2,64.59999,107827.5
2023-01-11,06:00,N,114.62,161.0,71.59999,53.7,184737.52
2023-01-11,07:00,N,80.54,95.14,71.59999,44.0,108857.58
2023-01-11,08:00,N,72.70999,72.70999,71.59999,50.0,37124.64
2023-01-11,09:00,N,69.95999,69.95999,71.59999,40.0,37104.32
2023-01-11,10:00,N,68.89,68.89,71.59999,40.0,74279.76
2023-01-11,11:00,N,69.29,69.29,71.59999,39.0,37805.36
2023-01-11,12:00,N,68.85999,68.85999,71.59999,39.0,49428.4
2023-01-11,13:00,N,36.0,66.79999,71.59999,39.0,72329.04
2023-01-11,14:00,N,27.16,69.51999,71.59999,40.0,42418.0
2023-01-11,15:00,N,24.0,75.90999,73.2,40.0,31313.12
2023-01-11,16:00,N,22.0,76.84,73.2,40.0,40132.0
2023-01-11,17:00,N,74.07999,74.07999,73.2,40.0,55067.2
2023-01-11,18:00,N,15.0,75.07999,71.59999,40.0,31902.4
2023-01-11,19:00,N,6.5,67.98999,68.59999,40.0,0.0
2023-01-11,20:00,N,6.5,65.15999,68.7,40.0,0.0
2023-01-11,21:00,N,6.5,60.00999,68.79999,41.0,0.0
2023-01-11,22:00,N,-3.5,49.90999,67.79999,44.1,0.0
2023-01-11,23:00,N,-3.5,43.32,61.1,46.0,0.0
2023-01-12,00:00,N,-2.5,19.87999,56.6,54.5,0.0
2023-01-12,01:00,N,-2.5,17.87999,56.0,0.0,0.0
2023-01-12,02:00,N,0.0,4.69,56.0,0.0,0.0
2023-01-12,03:00,N,-3.0,0.1,56.0,0.0,0.0
2023-01-12,04:00,N,-3.35999,2.73,56.0,0.0,0.0
2023-01-12,05:00,N,-3.5,24.94,58.0,63.89999,0.0
2023-01-12,06:00,N,0.27,76.0,66.79999,54.79999,63306.96
2023-01-12,07:00,N,59.97999,114.0,71.59999,45.79999,66070.48
2023-01-12,08:00,N,65.18,115.0,73.2,43.5,60797.44
2023-01-12,09:00,N,26.07999,75.37,73.2,40.0,60960.0
2023-01-12,10:00,N,25.0,66.29999,73.2,39.0,43728.64
2023-01-12,11:00,N,23.75,66.71999,73.2,36.39999,39766.24
2023-01-12,12:00,N,20.0,66.59999,73.2,37.0,47223.68
2023-01-12,13:00,N,23.0,70.84999,73.2,36.39999,55057.04
2023-01-12,14:00,N,23.0,73.76,76.2,36.39999,0.0
2023-01-12,15:00,N,20.0,74.43999,76.2,37.29999,51379.12
2023-01-12,16:00,N,20.0,74.81,76.2,39.0,31587.44
2023-01-12,17:00,N,24.0,76.39,76.2,40.0,34086.8
2023-01-12,18:00,N,24.0,78.65,76.2,40.0,38577.52
2023-01-12,19:00,N,24.0,79.81999,76.2,39.0,18846.8
2023-01-12,20:00,N,29.0,74.07999,76.2,36.1,0.0
2023-01-12,21:00,N,38.0,74.5,74.59999,36.39999,0.0
2023-01-12,22:00,N,62.0,66.84,74.59999,36.5,0.0
2023-01-12,23:00,N,39.17,42.49,74.59999,37.5,0.0
2023-01-13,00:00,N,32.64,32.64,61.6,56.79999,0.0
2023-01-13,01:00,N,21.87,33.0,61.6,0.0,0.0
2023-01-13,02:00,N,16.53999,35.0,61.6,0.0,0.0
2023-01-13,03:00,N,18.46,35.0,61.6,0.0,0.0
2023-01-13,04:00,N,24.82,33.0,64.59999,0.0,0.0
2023-01-13,05:00,N,30.32,50.0,72.0,62.79999,0.0
2023-01-13,06:00,N,56.09,105.5,73.4,56.0,29423.36
2023-01-13,07:00,N,85.76999,115.0,70.4,45.7,14467.84
2023-01-13,08:00,N,95.59999,115.0,72.0,42.5,10495.28
2023-01-13,09:00,N,98.23,110.0,72.0,37.0,7813.04
2023-01-13,10:00,N,92.57999,113.0,72.0,33.0,7548.88
2023-01-13,11:00,N,84.93,110.0,72.0,33.0,21325.84
2023-01-13,12:00,N,76.53,102.0,72.0,34.1,29880.56
2023-01-13,13:00,N,70.0,71.96999,72.0,33.0,34503.36
2023-01-13,14:00,N,70.0,75.35999,72.0,33.0,24587.2
2023-01-13,15:00,N,81.81999,109.0,72.0,32.29999,24485.6
2023-01-13,16:00,N,85.31,109.0,72.0,37.0,31343.6
2023-01-13,17:00,N,96.9,115.0,72.0,37.0,9225.28
2023-01-13,18:00,N,96.2,124.0,72.0,33.2,9865.36
2023-01-13,19:00,N,91.06999,105.0,72.0,35.5,0.0
2023-01-13,20:00,N,68.0,92.0,72.0,37.0,0.0
2023-01-13,21:00,N,68.0,76.89,70.4,37.7,0.0
2023-01-13,22:00,N,74.0,76.51,70.4,39.0,0.0
2023-01-13,23:00,N,68.29999,68.29999,70.4,43.0,0.0
2023-01-14,00:00,N,49.71,49.71,60.6,56.79999,0.0
2023-01-14,01:00,N,30.0,44.24,60.6,0.0,0.0
2023-01-14,02:00,N,30.0,45.40999,57.6,0.0,0.0
2023-01-14,03:00,N,40.32999,42.25,57.6,0.0,0.0
2023-01-14,04:00,N,41.7,41.7,57.6,0.0,0.0
2023-01-14,05:00,N,41.68,41.68,57.6,60.0,0.0
2023-01-14,06:00,N,45.1,45.1,57.6,56.0,0.0
2023-01-14,07:00,N,53.39999,53.39999,72.0,46.0,0.0
2023-01-14,08:00,N,53.63,74.0,73.4,38.0,0.0
2023-01-14,09:00,N,56.89,99.0,70.4,34.79999,0.0
2023-01-14,10:00,N,66.71999,100.0,70.4,35.89999,0.0
2023-01-14,11:00,N,65.56,100.0,70.4,38.0,0.0
2023-01-14,12:00,N,65.39,65.39,70.4,37.0,0.0
2023-01-14,13:00,N,55.0,79.04,70.4,37.0,45126.0
2023-01-14,14:00,N,40.5,80.04999,70.4,37.0,36128.4
2023-01-14,15:00,N,40.5,98.87,70.4,37.0,68724.0
2023-01-14,16:00,N,40.5,102.09999,70.4,39.0,72284.4
2023-01-14,17:00,N,66.5,104.91,70.4,40.89999,86332.8
2023-01-14,18:00,N,60.0,101.42,70.4,37.0,88071.6
2023-01-14,19:00,N,60.0,80.06,70.4,38.89999,47886.0
2023-01-14,20:00,N,40.0,70.0,70.4,39.0,50977.2
2023-01-14,21:00,N,30.0,68.51999,70.4,47.0,68558.4
2023-01-14,22:00,N,30.0,57.39,65.0,43.0,47858.4
2023-01-14,23:00,N,40.04999,40.04999,63.29999,49.89999,13054.8
2023-01-15,00:00,N,27.39999,27.39999,54.39999,59.0,0.0
2023-01-15,01:00,N,27.23,27.23,54.39999,0.0,0.0
2023-01-15,02:00,N,24.28,35.0,54.39999,0.0,0.0
2023-01-15,03:00,N,13.0,35.0,54.39999,0.0,0.0
2023-01-15,04:00,N,7.98,26.64999,54.39999,0.0,0.0
2023-01-15,05:00,N,4.84999,26.64999,54.39999,70.59999,0.0
2023-01-15,06:00,N,6.04999,6.04999,62.7,72.59999,0.0
2023-01-15,07:00,N,10.09,10.09,63.0,61.79999,0.0
2023-01-15,08:00,N,14.02999,19.03,63.0,53.0,0.0
2023-01-15,09:00,N,19.07,66.0,73.4,43.0,0.0
2023-01-15,10:00,N,17.82999,66.0,73.4,41.5,0.0
2023-01-15,11:00,N,11.69999,60.5,73.4,41.5,0.0
2023-01-15,12:00,N,6.92999,60.0,73.4,39.0,0.0
2023-01-15,13:00,N,6.04,52.0,73.4,39.0,0.0
2023-01-15,14:00,N,6.08999,45.5,73.4,39.0,0.0
2023-01-15,15:00,N,19.1,45.5,70.4,37.0,0.0
2023-01-15,16:00,N,27.43,44.43,70.4,37.0,0.0
2023-01-15,17:00,N,30.89999,30.89999,70.4,43.0,0.0
2023-01-15,18:00,N,27.60999,35.06,70.4,43.0,0.0
2023-01-15,19:00,N,25.89999,34.0,70.4,43.0,0.0
2023-01-15,20:00,N,12.47,12.47,70.4,41.5,0.0
2023-01-15,21:00,N,20.78999,20.78999,70.4,41.5,0.0
2023-01-15,22:00,N,31.03999,52.0,54.1,42.5,0.0
2023-01-15,23:00,N,32.38,71.98,51.6,43.0,0.0
2023-01-16,00:00,N,35.35,52.0,51.29999,45.79999,0.0
2023-01-16,01:00,N,36.13,36.13,51.29999,0.0,0.0
2023-01-16,02:00,N,36.13,36.13,51.29999,0.0,0.0
2023-01-16,03:00,N,38.57,38.57,51.29999,0.0,0.0
2023-01-16,04:00,N,41.81,41.81,51.29999,0.0,0.0
2023-01-16,05:00,N,45.59,45.59,48.29999,52.79999,0.0
2023-01-16,06:00,N,66.81,66.81,68.9,49.2,0.0
2023-01-16,07:00,N,86.62999,115.0,70.5,48.0,0.0
2023-01-16,08:00,N,89.34,115.8,70.5,48.0,0.0
2023-01-16,09:00,N,66.0,90.95999,70.5,37.79999,0.0
2023-01-16,10:00,N,98.73,98.73,70.5,37.0,0.0
2023-01-16,11:00,N,62.21,99.37999,70.5,37.0,0.0
2023-01-16,12:00,N,44.0,90.0,70.5,36.0,0.0
2023-01-16,13:00,N,44.0,91.54999,70.5,36.0,18785.84
2023-01-16,14:00,N,35.06,89.4,70.5,36.0,26995.12
2023-01-16,15:00,N,36.43999,89.89,70.5,37.0,52100.48
2023-01-16,16:00,N,36.43999,89.45999,70.5,37.0,57586.88
2023-01-16,17:00,N,36.43999,88.39,70.5,38.2,17383.76
2023-01-16,18:00,N,44.0,87.37999,70.5,38.0,1554.48
2023-01-16,19:00,N,58.0,80.04,70.5,36.7,0.0
2023-01-16,20:00,N,65.90999,65.90999,70.5,39.0,0.0
2023-01-16,21:00,N,59.68999,59.68999,58.29999,40.0,0.0
2023-01-16,22:00,N,51.24,51.24,58.29999,39.0,0.0
2023-01-16,23:00,N,46.52,46.52,61.29999,37.2,0.0
2023-01-17,00:00,N,47.13,80.0,57.0,40.0,0.0
2023-01-17,01:00,N,42.93999,80.0,57.0,0.0,0.0
2023-01-17,02:00,N,42.14999,42.14999,57.0,0.0,0.0
2023-01-17,03:00,N,40.79999,40.79999,57.0,0.0,0.0
2023-01-17,04:00,N,41.61999,41.61999,57.0,0.0,0.0
2023-01-17,05:00,N,45.75,45.75,57.0,55.0,0.0
2023-01-17,06:00,N,60.17,60.17,67.9,51.0,38882.32
2023-01-17,07:00,N,70.87,70.87,72.0,50.0,33995.36
2023-01-17,08:00,N,73.37,73.37,72.0,46.29999,25481.28
2023-01-17,09:00,N,72.62,72.62,72.0,40.0,26263.6
2023-01-17,10:00,N,73.95,135.0,72.0,37.0,24871.68
2023-01-17,11:00,N,76.15,145.0,72.0,37.0,1372.8
2023-01-17,12:00,N,79.95999,145.0,72.0,36.0,25811.28
2023-01-17,13:00,N,75.10999,75.10999,72.0,36.0,0.0
2023-01-17,14:00,N,72.20999,72.20999,72.0,35.7,0.0
2023-01-17,15:00,N,75.56999,75.56999,72.0,29.0,23246.08
2023-01-17,16:00,N,76.03,76.03,72.0,30.0,24353.52
2023-01-17,17:00,N,22.55999,76.56,72.0,31.3,23886.16
2023-01-17,18:00,N,22.0,73.45999,72.0,37.0,26995.12
2023-01-17,19:00,N,22.05,67.18999,72.0,37.0,2865.12
