Delivery Date,Hour Ending,Repeated Hour Flag,REGDN,REGUP,RRS,NSPIN,CROSSBORDER
2021-01-06,08:00,N,39.18,70.0,71.29999,26.782,0.0
2021-01-06,09:00,N,41.88,70.0,76.29999,0.0,0.0
2021-01-06,10:00,N,46.07,66.06999,76.29999,0.0,0.0
2021-01-06,11:00,N,45.27,73.0,76.29999,0.0,0.0
2021-01-06,12:00,N,46.21,76.68,76.29999,0.0,0.0
2021-01-06,13:00,N,47.35,76.7,76.29999,23.925,0.0
2021-01-06,14:00,N,51.31,76.89,78.4,24.85999,0.0
2021-01-06,15:00,N,54.89999,76.87,82.0,25.46,0.0
2021-01-06,16:00,N,58.39999,80.0,79.0,30.033,0.0
2021-01-06,17:00,N,59.93,121.92,77.59999,30.15599,0.0
2021-01-06,18:00,N,55.67,106.0,79.0,29.503,0.0
2021-01-06,19:00,N,50.25,84.0,78.4,22.0,0.0
2021-01-06,20:00,N,39.84,84.0,78.4,20.667,0.0
2021-01-06,21:00,N,39.93,84.0,72.9,20.667,0.0
2021-01-06,22:00,N,38.7,65.0,72.09999,20.667,0.0
2021-01-06,23:00,N,32.5,65.0,72.09999,20.667,0.0
2021-01-07,00:00,N,43.07999,85.95,70.79999,17.69999,0.0
2021-01-07,01:00,N,40.89999,59.0,70.79999,0.0,0.0
2021-01-07,02:00,N,39.18999,43.1,69.5,0.0,0.0
2021-01-07,03:00,N,39.78,39.78,69.5,0.0,0.0
2021-01-07,04:00,N,36.5,41.28,69.5,0.0,0.0
2021-01-07,05:00,N,41.0,45.53999,67.09999,28.163,0.0
2021-01-07,06:00,N,55.96999,55.96999,70.29999,31.329,0.0
2021-01-07,07:00,N,67.79999,67.79999,75.09999,36.057,0.0
2021-01-07,08:00,N,84.43,85.0,72.7,48.073,0.0
2021-01-07,09:00,N,83.85999,85.0,74.5,0.0,0.0
2021-01-07,10:00,N,82.43999,85.0,74.5,0.0,0.0
2021-01-07,11:00,N,85.98999,86.43,74.29999,0.0,0.0
2021-01-07,12:00,N,84.70999,85.0,77.0,0.0,0.0
2021-01-07,13:00,N,82.29,85.0,76.0,39.07999,0.0
2021-01-07,14:00,N,78.62,85.0,76.0,34.45,0.0
2021-01-07,15:00,N,81.56999,81.56999,76.0,40.71,0.0
2021-01-07,16:00,N,89.68,89.68,71.5,47.23299,0.0
2021-01-07,17:00,N,48.0,99.90999,71.2,49.5,0.0
2021-01-07,18:00,N,48.0,84.62,75.4,43.853,0.0
2021-01-07,19:00,N,48.0,77.79,78.5,37.2,0.0
2021-01-07,20:00,N,48.0,65.2,70.79999,20.667,0.0
2021-01-07,21:00,N,47.32999,59.32999,74.29999,20.667,0.0
2021-01-07,22:00,N,58.25999,58.25999,72.29999,23.603,0.0
2021-01-07,23:00,N,50.99,50.99,63.39999,23.52499,0.0
2021-01-08,00:00,N,40.0,49.31,58.89999,18.6,0.0
2021-01-08,01:00,N,36.85,47.38,58.89999,0.0,0.0
2021-01-08,02:00,N,35.0,45.78,58.89999,0.0,0.0
2021-01-08,03:00,N,35.0,44.50999,58.89999,0.0,0.0
2021-01-08,04:00,N,36.0,45.68999,58.89999,0.0,0.0
2021-01-08,05:00,N,45.0,50.32999,58.89999,31.527,0.0
2021-01-08,06:00,N,54.0,59.71,58.89999,32.89999,0.0
2021-01-08,07:00,N,54.0,79.56,65.59999,42.01299,0.0
2021-01-08,08:00,N,53.53999,103.54,67.9,49.7,0.0
2021-01-08,09:00,N,50.0,107.8,69.9,0.0,0.0
2021-01-08,10:00,N,48.0,107.31999,69.9,0.0,0.0
2021-01-08,11:00,N,52.02,104.39,69.9,0.0,0.0
2021-01-08,12:00,N,99.90999,100.04,68.29999,0.0,0.0
2021-01-08,13:00,N,48.0,95.37,68.29999,46.85999,0.0
2021-01-08,14:00,N,48.0,92.71999,69.9,45.84,0.0
2021-01-08,15:00,N,43.35,95.42,69.9,47.03999,0.0
2021-01-08,16:00,N,43.35,95.0,68.7,48.691,0.0
2021-01-08,17:00,N,44.0,110.0,67.7,48.52199,0.0
2021-01-08,18:00,N,40.46,99.95,65.59999,48.18,0.0
2021-01-08,19:00,N,40.46,80.12,68.29999,41.08299,0.0
2021-01-08,20:00,N,40.64,61.47999,73.4,26.5,0.0
2021-01-08,21:00,N,44.0,59.43,73.4,27.0,0.0
2021-01-08,22:00,N,35.0,56.21999,68.0,29.35,0.0
2021-01-08,23:00,N,35.0,50.47999,64.4,27.21,0.0
2021-01-09,00:00,N,47.57999,47.57999,55.2,24.59199,0.0
2021-01-09,01:00,N,47.03999,47.03999,58.2,0.0,0.0
2021-01-09,02:00,N,46.47999,46.47999,58.2,0.0,0.0
2021-01-09,03:00,N,47.67,47.67,58.2,0.0,0.0
2021-01-09,04:00,N,48.03999,48.03999,58.2,0.0,0.0
2021-01-09,05:00,N,47.77,47.77,58.2,0.0,0.0
2021-01-09,06:00,N,45.0,48.25999,65.5,0.0,0.0
2021-01-09,07:00,N,52.15999,52.15999,73.29999,29.0,0.0
2021-01-09,08:00,N,48.0,58.10999,78.59999,29.0,0.0
2021-01-09,09:00,N,46.0,64.68,80.59999,29.6,0.0
2021-01-09,10:00,N,46.0,65.60999,77.09999,0.0,0.0
2021-01-09,11:00,N,49.0,79.0,77.09999,0.0,0.0
2021-01-09,12:00,N,64.96999,90.0,80.59999,0.0,0.0
2021-01-09,13:00,N,60.54999,79.0,80.59999,0.0,0.0
2021-01-09,14:00,N,58.14,62.84,80.59999,0.0,0.0
2021-01-09,15:00,N,60.0,72.0,80.59999,0.0,0.0
2021-01-09,16:00,N,62.78,115.0,80.59999,29.667,0.0
2021-01-09,17:00,N,69.92,134.41999,71.7,29.667,20097.6
2021-01-09,18:00,N,69.68999,200.0,72.29999,29.667,34821.0
2021-01-09,19:00,N,65.76999,200.0,71.5,29.667,39702.3
2021-01-09,20:00,N,49.93,85.0,77.0,29.8,15836.4
2021-01-09,21:00,N,47.95,60.0,77.0,29.425,11432.1
2021-01-09,22:00,N,43.46999,50.0,77.0,29.567,5930.7
2021-01-09,23:00,N,36.64,50.0,71.2,29.1,0.0
2021-01-10,00:00,N,38.84,50.0,72.59999,25.5,0.0
2021-01-10,01:00,N,35.96999,40.0,68.2,0.0,0.0
2021-01-10,02:00,N,34.35,40.0,68.2,0.0,0.0
2021-01-10,03:00,N,33.86999,39.5,68.2,0.0,0.0
2021-01-10,04:00,N,33.84,35.28999,68.2,0.0,0.0
2021-01-10,05:00,N,34.21,35.65999,68.2,0.0,0.0
2021-01-10,06:00,N,34.03,35.47999,73.29999,0.0,0.0
2021-01-10,07:00,N,37.60999,37.60999,75.7,30.05,0.0
2021-01-10,08:00,N,39.09,39.09,73.79999,30.05,0.0
2021-01-10,09:00,N,40.75999,40.75999,77.7,30.05,0.0
2021-01-10,10:00,N,44.15999,44.15999,75.59999,0.0,0.0
2021-01-10,11:00,N,45.34,46.68999,72.09999,0.0,0.0
2021-01-10,12:00,N,44.75999,44.75999,72.09999,0.0,0.0
2021-01-10,13:00,N,44.34,44.34,72.09999,0.0,0.0
2021-01-10,14:00,N,45.45,45.45,72.09999,0.0,0.0
2021-01-10,15:00,N,46.67,46.67,72.09999,0.0,0.0
2021-01-10,16:00,N,50.71999,50.71999,75.7,30.045,0.0
2021-01-10,17:00,N,54.95,54.95,72.4,29.573,0.0
2021-01-10,18:00,N,53.34,53.34,72.9,29.573,0.0
2021-01-10,19:00,N,49.39,49.39,72.09999,29.573,0.0
2021-01-10,20:00,N,46.43,46.43,75.59999,28.818,0.0
2021-01-10,21:00,N,44.49,44.49,79.4,28.364,0.0
2021-01-10,22:00,N,40.07,41.79999,79.4,27.8,0.0
2021-01-10,23:00,N,35.88,38.0,72.4,27.41,0.0
2021-01-11,00:00,N,40.6,40.6,77.9,27.25,0.0
2021-01-11,01:00,N,39.59,39.59,77.9,0.0,0.0
2021-01-11,02:00,N,37.78,37.78,77.9,0.0,0.0
2021-01-11,03:00,N,35.43,35.43,77.9,0.0,0.0
2021-01-11,04:00,N,37.28999,37.28999,77.9,0.0,0.0
2021-01-11,05:00,N,33.53999,41.40999,75.9,37.2,0.0
2021-01-11,06:00,N,42.78,46.28,80.29999,35.73899,0.0
2021-01-11,07:00,N,52.57999,52.57999,67.79999,39.956,14913.66
2021-01-11,08:00,N,57.25,67.23,67.79999,42.331,12373.82
2021-01-11,09:00,N,50.45,58.0,67.79999,0.0,14399.66
2021-01-11,10:00,N,50.40999,50.40999,67.79999,0.0,19703.2
2021-01-11,11:00,N,50.21,50.21,69.09999,0.0,30973.699999999997
2021-01-11,12:00,N,46.09,50.0,76.4,0.0,27365.760000000002
2021-01-11,13:00,N,45.06,50.0,76.4,33.52499,27177.62
2021-01-11,14:00,N,48.75999,48.75999,69.09999,33.52499,32312.86
2021-01-11,15:00,N,50.25,50.25,69.0,34.383,34074.04
2021-01-11,16:00,N,43.28,43.28,71.29999,36.42499,17556.48
2021-01-11,17:00,N,44.97999,44.97999,67.79999,34.46699,19528.0
2021-01-11,18:00,N,42.93,42.93,72.59999,34.133,16785.08
2021-01-11,19:00,N,39.71,39.71,76.4,32.27499,0.0
2021-01-11,20:00,N,37.10999,37.10999,76.4,30.033,0.0
2021-01-11,21:00,N,34.24,34.24,72.7,29.375,0.0
2021-01-11,22:00,N,33.21,33.21,68.59999,33.517,0.0
2021-01-11,23:00,N,27.39,27.39,68.59999,31.1,0.0
2021-01-12,00:00,N,19.43,19.43,77.59999,27.85,0.0
2021-01-12,01:00,N,15.82,15.82,70.29999,0.0,0.0
2021-01-12,02:00,N,19.0,19.0,77.59999,0.0,0.0
2021-01-12,03:00,N,24.14,24.14,77.59999,0.0,0.0
2021-01-12,04:00,N,27.0,27.0,77.59999,0.0,0.0
2021-01-12,05:00,N,35.03,35.03,77.59999,36.89399,0.0
2021-01-12,06:00,N,40.14,40.14,81.7,37.39399,10189.3
2021-01-12,07:00,N,54.50999,54.50999,82.9,39.311,32907.2
2021-01-12,08:00,N,60.64,67.0,81.4,45.20799,42076.0
2021-01-12,09:00,N,54.96,68.04999,77.29999,0.0,35901.58
2021-01-12,10:00,N,56.5,65.0,77.2,0.0,38421.96
2021-01-12,11:00,N,55.34,67.23,77.2,0.0,35597.74
2021-01-12,12:00,N,50.1,53.0,73.59999,0.0,33933.44
2021-01-12,13:00,N,48.04999,48.04999,77.79999,32.463,27661.440000000002
2021-01-12,14:00,N,48.03999,48.03999,77.7,32.463,22543.62
2021-01-12,15:00,N,52.00999,52.00999,81.2,32.466,28741.420000000002
2021-01-12,16:00,N,61.06,61.06,81.09999,35.84499,41125.74
2021-01-12,17:00,N,64.12,64.12,78.2,35.814,45514.3
2021-01-12,18:00,N,60.39999,60.39999,78.5,35.786,39532.6
2021-01-12,19:00,N,50.45,50.45,77.9,33.738,23597.1
2021-01-12,20:00,N,41.78999,41.78999,77.29999,31.50799,10142.2
2021-01-12,21:00,N,40.71,40.71,85.7,28.75,8603.6
2021-01-12,22:00,N,37.75,37.75,85.29999,30.25799,4301.8
2021-01-12,23:00,N,34.61999,34.61999,85.29999,32.633,0.0
2021-01-13,00:00,N,30.0,33.03,77.79999,29.545,0.0
2021-01-13,01:00,N,29.42,32.43,73.7,0.0,0.0
2021-01-13,02:00,N,29.42,31.57999,73.7,0.0,0.0
2021-01-13,03:00,N,28.78,30.84,73.7,0.0,0.0
2021-01-13,04:00,N,29.0,31.68,73.7,0.0,0.0
2021-01-13,05:00,N,34.0,36.81,70.59999,40.579,0.0
2021-01-13,06:00,N,41.86999,41.86999,72.0,42.279,0.0
2021-01-13,07:00,N,50.28,50.28,73.7,46.42099,0.0
2021-01-13,08:00,N,56.14,56.14,77.29999,49.579,0.0
2021-01-13,09:00,N,52.04999,52.04999,73.59999,0.0,0.0
2021-01-13,10:00,N,62.78,62.78,72.7,0.0,0.0
2021-01-13,11:00,N,64.12,64.12,74.7,0.0,0.0
2021-01-13,12:00,N,62.0,62.0,75.29999,0.0,0.0
2021-01-13,13:00,N,37.0,64.09999,78.7,37.847,0.0
2021-01-13,14:00,N,36.2,62.85999,81.0,37.847,0.0
2021-01-13,15:00,N,36.2,64.76,80.9,39.749,0.0
2021-01-13,16:00,N,68.46999,68.46999,77.4,44.20199,0.0
2021-01-13,17:00,N,67.65,67.65,80.9,44.151,0.0
2021-01-13,18:00,N,69.39,69.39,74.0,44.149,0.0
2021-01-13,19:00,N,57.92,57.92,80.9,38.728,0.0
2021-01-13,20:00,N,37.79999,50.25,81.09999,33.375,0.0
2021-01-13,21:00,N,41.0,50.46999,81.4,31.5,0.0
2021-01-13,22:00,N,35.0,46.35,78.09999,31.917,0.0
2021-01-13,23:00,N,33.0,38.03,68.7,35.433,0.0
2021-01-14,00:00,N,31.0,44.15999,72.29999,25.709,19002.2
2021-01-14,01:00,N,26.0,44.17,70.59999,0.0,20110.2
2021-01-14,02:00,N,26.0,36.97999,74.5,0.0,0.0
2021-01-14,03:00,N,30.0,39.43999,74.5,0.0,0.0
2021-01-14,04:00,N,32.0,45.86999,67.0,0.0,10276.7
2021-01-14,05:00,N,34.0,80.04,66.9,37.338,96119.0
2021-01-14,06:00,N,82.35999,82.35999,77.59999,39.624,75842.6
2021-01-14,07:00,N,39.0,121.63,81.2,42.37299,111603.3
2021-01-14,08:00,N,91.0,91.0,81.2,47.01299,0.0
2021-01-14,09:00,N,40.0,89.26999,81.09999,0.0,0.0
2021-01-14,10:00,N,40.0,89.62999,80.79999,0.0,0.0
2021-01-14,11:00,N,48.00999,91.04999,80.59999,0.0,0.0
2021-01-14,12:00,N,88.90999,89.14,80.5,0.0,0.0
2021-01-14,13:00,N,89.23999,92.0,80.4,33.648,0.0
2021-01-14,14:00,N,86.04,86.04,80.29999,33.648,0.0
2021-01-14,15:00,N,99.06999,99.06999,80.29999,34.582,21772.2
2021-01-14,16:00,N,99.93999,99.93999,77.79999,38.433,0.0
2021-01-14,17:00,N,81.14,103.14,71.2,37.29999,0.0
2021-01-14,18:00,N,92.37999,92.37999,76.4,37.29999,0.0
2021-01-14,19:00,N,38.0,87.7,77.9,34.5,0.0
2021-01-14,20:00,N,38.0,74.57999,80.2,29.875,0.0
2021-01-14,21:00,N,39.0,62.74,82.09999,27.68799,6389.9
2021-01-14,22:00,N,62.00999,101.0,69.79999,29.58299,25832.6
2021-01-14,23:00,N,55.6,100.81,67.09999,30.85,21038.0
2021-01-15,00:00,N,48.97999,70.0,69.0,26.545,0.0
2021-01-15,01:00,N,47.49,70.0,69.0,0.0,0.0
2021-01-15,02:00,N,46.21999,68.0,69.0,0.0,0.0
2021-01-15,03:00,N,45.29999,60.0,69.0,0.0,0.0
2021-01-15,04:00,N,46.85,59.0,67.09999,0.0,0.0
2021-01-15,05:00,N,109.92,142.0,65.7,42.75,0.0
2021-01-15,06:00,N,109.91,142.0,78.5,45.088,0.0
2021-01-15,07:00,N,80.04,999.0,80.2,44.87299,0.0
2021-01-15,08:00,N,96.64,365.0,77.4,47.29999,0.0
2021-01-15,09:00,N,100.16,520.0,75.7,0.0,0.0
2021-01-15,10:00,N,99.93999,520.0,77.7,0.0,0.0
2021-01-15,11:00,N,89.10999,300.0,78.09999,0.0,0.0
2021-01-15,12:00,N,81.2,230.0,77.09999,0.0,0.0
2021-01-15,13:00,N,78.51999,158.0,64.79999,34.383,0.0
2021-01-15,14:00,N,79.04,79.04,64.79999,34.383,0.0
2021-01-15,15:00,N,78.87,78.87,77.79999,36.883,0.0
2021-01-15,16:00,N,84.01999,500.0,76.7,48.40899,0.0
2021-01-15,17:00,N,99.5,195.0,72.59999,47.86399,0.0
2021-01-15,18:00,N,98.01999,120.98999,75.0,42.34199,0.0
2021-01-15,19:00,N,95.01,134.43,78.59999,37.6,0.0
2021-01-15,20:00,N,77.2,78.0,79.2,29.817,0.0
2021-01-15,21:00,N,67.18,67.18,82.7,28.18799,0.0
2021-01-15,22:00,N,62.61999,63.0,80.7,31.26699,0.0
2021-01-15,23:00,N,53.7,56.1,67.59999,31.117,0.0
2021-01-16,00:00,N,53.09,77.31,60.2,30.75,0.0
2021-01-16,01:00,N,51.64999,77.26999,60.2,0.0,0.0
2021-01-16,02:00,N,49.88,67.20999,60.2,0.0,0.0
2021-01-16,03:00,N,48.45,60.0,60.2,0.0,0.0
2021-01-16,04:00,N,48.09,57.0,60.2,0.0,0.0
2021-01-16,05:00,N,47.35,57.0,69.9,0.0,0.0
2021-01-16,06:00,N,48.0,60.0,71.7,0.0,0.0
2021-01-16,07:00,N,51.43,66.92,74.7,46.929,0.0
2021-01-16,08:00,N,78.64,110.0,74.9,49.771,0.0
2021-01-16,09:00,N,79.92,100.0,78.5,43.216,0.0
2021-01-16,10:00,N,76.73999,76.73999,78.5,0.0,0.0
2021-01-16,11:00,N,73.35999,73.35999,78.5,0.0,0.0
2021-01-16,12:00,N,40.0,73.39,78.5,0.0,0.0
2021-01-16,13:00,N,38.0,85.21999,78.5,0.0,0.0
2021-01-16,14:00,N,36.0,51.97999,82.0,0.0,0.0
2021-01-16,15:00,N,36.36999,73.31,78.5,0.0,0.0
2021-01-16,16:00,N,40.0,81.23999,78.5,47.576,0.0
2021-01-16,17:00,N,79.92,79.92,78.5,42.017,0.0
2021-01-16,18:00,N,73.4,73.4,78.5,38.487,0.0
2021-01-16,19:00,N,63.75999,63.75999,82.0,36.587,0.0
2021-01-16,20:00,N,57.46999,57.46999,82.0,34.042,0.0
2021-01-16,21:00,N,41.39999,52.97999,82.0,34.0,0.0
2021-01-16,22:00,N,51.92,60.0,78.4,36.317,0.0
2021-01-16,23:00,N,48.17,56.0,75.0,34.633,0.0
2021-01-17,00:00,N,46.49,54.0,71.59999,29.05,0.0
2021-01-17,01:00,N,44.82,52.34,67.9,0.0,0.0
2021-01-17,02:00,N,44.99,44.99,68.0,0.0,0.0
2021-01-17,03:00,N,44.97999,44.97999,70.0,0.0,0.0
2021-01-17,04:00,N,44.38,44.38,70.0,0.0,0.0
2021-01-17,05:00,N,44.32999,44.32999,70.09999,0.0,0.0
2021-01-17,06:00,N,45.34,45.34,70.09999,0.0,1808.8
2021-01-17,07:00,N,46.5,46.5,72.29999,33.20799,4347.2
2021-01-17,08:00,N,47.42,47.42,73.9,33.792,5800.0
2021-01-17,09:00,N,51.13,60.0,77.29999,36.1,11597.6
2021-01-17,10:00,N,54.75,54.75,79.4,0.0,18741.2
2021-01-17,11:00,N,58.07999,58.07999,83.0,0.0,23975.359999999997
2021-01-17,12:00,N,54.57999,54.57999,83.0,0.0,17756.08
2021-01-17,13:00,N,52.82,52.82,79.4,0.0,13923.2
2021-01-17,14:00,N,49.95,49.95,79.4,0.0,8800.8
2021-01-17,15:00,N,56.96,56.96,79.4,0.0,23404.0
2021-01-17,16:00,N,60.6,60.6,83.0,39.517,36034.96
2021-01-17,17:00,N,67.04999,67.34,83.0,48.32,36904.56
